"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"07","福島県","07481","東白川郡棚倉町","074810016000","大字強梨","37.009329","140.318694","0","1"
"07","福島県","07481","東白川郡棚倉町","074810017000","大字漆草","36.997077","140.311990","0","1"
"07","福島県","07481","東白川郡棚倉町","074810018000","大字一色","37.077922","140.398866","0","1"
"07","福島県","07481","東白川郡棚倉町","074810019000","大字北山本","36.979336","140.345411","0","1"
"07","福島県","07481","東白川郡棚倉町","074810020000","大字山田","37.027365","140.443081","0","1"
"07","福島県","07481","東白川郡棚倉町","074810021000","大字関口","37.033925","140.399706","0","1"
"07","福島県","07481","東白川郡棚倉町","074810022000","大字流","37.026911","140.414843","0","1"
"07","福島県","07481","東白川郡棚倉町","074810023000","大字花園","37.041514","140.383946","0","1"
"07","福島県","07481","東白川郡棚倉町","074810024000","大字仁公儀","37.045376","140.405590","0","1"
"07","福島県","07481","東白川郡棚倉町","074810025000","大字板橋","37.056299","140.394846","0","1"
"07","福島県","07481","東白川郡棚倉町","074810026000","大字上台","37.048401","140.381775","0","1"
"07","福島県","07481","東白川郡棚倉町","074810027000","大字福井","37.061318","140.384102","0","1"
"07","福島県","07481","東白川郡棚倉町","074810028000","大字玉野","37.063710","140.396575","0","1"
"07","福島県","07481","東白川郡棚倉町","074810029000","大字金沢内","37.056929","140.356732","0","1"
"07","福島県","07481","東白川郡棚倉町","074810030000","大字天王内","37.057472","140.363796","0","1"
"07","福島県","07481","東白川郡棚倉町","074810031000","大字小菅生","37.048576","140.361288","0","1"
"07","福島県","07481","東白川郡棚倉町","074810032000","大字祝部内","37.041020","140.350690","0","1"
"07","福島県","07481","東白川郡棚倉町","074810033000","大字小爪","37.033799","140.340090","0","1"
"07","福島県","07481","東白川郡棚倉町","074810034000","大字富岡","37.027797","140.354031","0","1"
"07","福島県","07481","東白川郡棚倉町","074810035000","大字山際","37.019939","140.347666","0","1"
"07","福島県","07481","東白川郡棚倉町","074810036000","大字瀬ヶ野","37.036494","140.325142","0","1"
"07","福島県","07482","東白川郡矢祭町","074820001000","大字上関河内","36.828769","140.457963","0","1"
"07","福島県","07482","東白川郡矢祭町","074820002000","大字下関河内","36.835132","140.437585","0","1"
"07","福島県","07482","東白川郡矢祭町","074820003000","大字山下","36.835655","140.414692","0","1"
"07","福島県","07482","東白川郡矢祭町","074820004000","大字内川","36.861094","140.379673","0","1"
"07","福島県","07482","東白川郡矢祭町","074820005000","大字茗荷","36.892314","140.358240","0","1"
"07","福島県","07482","東白川郡矢祭町","074820006000","大字中石井","36.917651","140.426560","0","1"
"07","福島県","07482","東白川郡矢祭町","074820007000","大字大垬","36.807696","140.462428","0","1"
"07","福島県","07482","東白川郡矢祭町","074820008000","大字宝坂","36.866906","140.445658","0","1"
"07","福島県","07482","東白川郡矢祭町","074820009000","大字高野","36.849550","140.419937","0","1"
"07","福島県","07482","東白川郡矢祭町","074820010000","大字小田川","36.857401","140.431198","0","1"
"07","福島県","07482","東白川郡矢祭町","074820011000","大字東舘","36.875277","140.428002","0","1"
"07","福島県","07482","東白川郡矢祭町","074820012000","大字関岡","36.871533","140.406127","0","1"
"07","福島県","07482","東白川郡矢祭町","074820013000","大字金沢","36.881284","140.432816","0","1"
"07","福島県","07482","東白川郡矢祭町","074820014000","大字戸塚","36.888901","140.421977","0","1"
"07","福島県","07482","東白川郡矢祭町","074820015000","大字下石井","36.894838","140.433633","0","1"
"07","福島県","07483","東白川郡塙町","074830001000","大字大蕨","36.918943","140.489064","0","1"
"07","福島県","07483","東白川郡塙町","074830002000","大字片貝","36.874007","140.539610","0","1"
"07","福島県","07483","東白川郡塙町","074830003000","大字真名畑","36.906231","140.369046","0","1"
"07","福島県","07483","東白川郡塙町","074830004000","大字那倉","36.913831","140.539908","0","1"
"07","福島県","07483","東白川郡塙町","074830005000","大字伊香","36.927446","140.405806","0","1"
"07","福島県","07483","東白川郡塙町","074830006000","大字川上","36.935420","140.439844","0","1"
"07","福島県","07483","東白川郡塙町","074830007000","大字木野反","36.914731","140.455703","0","1"
"07","福島県","07483","東白川郡塙町","074830008000","大字田代","36.942372","140.505331","0","1"
"07","福島県","07483","東白川郡塙町","074830009000","大字台宿","36.958896","140.392123","0","1"
"07","福島県","07483","東白川郡塙町","074830010000","大字西河内","36.983811","140.423210","0","1"
"07","福島県","07483","東白川郡塙町","074830011000","大字堀越","36.992756","140.411804","0","1"
"07","福島県","07483","東白川郡塙町","074830012000","大字東河内","36.997493","140.450445","0","1"
"07","福島県","07483","東白川郡塙町","074830013000","大字湯岐","36.896237","140.471973","0","1"
"07","福島県","07483","東白川郡塙町","074830014000","大字植田","36.903524","140.402299","0","1"
"07","福島県","07483","東白川郡塙町","074830015000","大字上石井","36.938001","140.418997","0","1"
"07","福島県","07483","東白川郡塙町","074830016000","大字山形","36.945382","140.461952","0","1"
"07","福島県","07483","東白川郡塙町","074830017000","大字田野作","36.959167","140.455507","0","1"
"07","福島県","07483","東白川郡塙町","074830018000","大字中塚","36.955103","140.441727","0","1"
"07","福島県","07483","東白川郡塙町","074830019000","大字板庭","36.950722","140.431243","0","1"
"07","福島県","07483","東白川郡塙町","074830020000","大字竹之内","36.958825","140.424039","0","1"
"07","福島県","07483","東白川郡塙町","074830021000","大字塙","36.956126","140.415771","0","1"
"07","福島県","07483","東白川郡塙町","074830022000","大字常世中野","36.964785","140.446053","0","1"
"07","福島県","07483","東白川郡塙町","074830023000","大字常世北野","36.974586","140.442780","0","1"
"07","福島県","07483","東白川郡塙町","074830024000","大字上渋井","36.966487","140.411598","0","1"
"07","福島県","07484","東白川郡鮫川村","074840001000","大字青生野","36.962430","140.552060","0","1"
"07","福島県","07484","東白川郡鮫川村","074840002000","大字渡瀬","36.976586","140.497916","0","1"
"07","福島県","07484","東白川郡鮫川村","074840003000","大字赤坂東野","37.011469","140.535499","0","1"
"07","福島県","07484","東白川郡鮫川村","074840004000","大字富田","37.018298","140.484500","0","1"
"07","福島県","07484","東白川郡鮫川村","074840005000","大字赤坂中野","37.042283","140.499596","0","1"
"07","福島県","07484","東白川郡鮫川村","074840006000","大字西山","37.069445","140.483698","0","1"
"07","福島県","07484","東白川郡鮫川村","074840007000","大字赤坂西野","37.048018","140.466898","0","1"
"07","福島県","07484","東白川郡鮫川村","074840008000","大字石井草","37.044576","140.548793","0","1"
"07","福島県","07501","石川郡石川町","075010001000","大字板橋","37.093893","140.485409","0","1"
"07","福島県","07501","石川郡石川町","075010002000","大字北山","37.168226","140.505338","0","1"
"07","福島県","07501","石川郡石川町","075010003000","大字谷地","37.114804","140.500713","0","1"
"07","福島県","07501","石川郡石川町","075010004000","大字坂路","37.125243","140.515628","0","1"
"07","福島県","07501","石川郡石川町","075010005000","大字谷沢","37.131942","140.494980","0","1"
"07","福島県","07501","石川郡石川町","075010006000","大字形見","37.143854","140.486401","0","1"
"07","福島県","07501","石川郡石川町","075010007000","大字中田","37.152967","140.513312","0","1"
"07","福島県","07501","石川郡石川町","075010008000","大字赤羽","37.136838","140.378016","0","1"
"07","福島県","07501","石川郡石川町","075010009000","字江堀田","37.165776","140.458301","0","1"
"07","福島県","07501","石川郡石川町","075010010000","大字新屋敷","37.156984","140.395982","0","1"
"07","福島県","07501","石川郡石川町","075010011000","字下ノ内","37.167127","140.413099","0","1"
"07","福島県","07501","石川郡石川町","075010012000","大字中野","37.176615","140.418683","0","1"
"07","福島県","07501","石川郡石川町","075010013000","字大橋","37.168194","140.428034","0","1"
"07","福島県","07501","石川郡石川町","075010014000","大字塩沢","37.170617","140.441540","0","1"
"07","福島県","07501","石川郡石川町","075010015000","字弥吾","37.165413","140.449982","0","1"
"07","福島県","07501","石川郡石川町","075010016000","大字母畑","37.182554","140.466004","0","1"
"07","福島県","07501","石川郡石川町","075010017000","大字湯郷渡","37.178444","140.484241","0","1"
"07","福島県","07501","石川郡石川町","075010018000","大字南山形","37.112282","140.478723","0","1"
"07","福島県","07501","石川郡石川町","075010019000","字豆ケ平","37.127150","140.444010","0","1"
"07","福島県","07501","石川郡石川町","075010020000","字大沢","37.131601","140.435640","0","1"
"07","福島県","07501","石川郡石川町","075010021000","大字北山形","37.125757","140.474654","0","1"
"07","福島県","07501","石川郡石川町","075010022000","大字山形","37.122648","140.432173","0","1"
"07","福島県","07501","石川郡石川町","075010023000","字塩沼","37.135199","140.453214","0","1"
"07","福島県","07501","石川郡石川町","075010024000","字関根","37.144953","140.459342","0","1"
"07","福島県","07501","石川郡石川町","075010025000","字南町","37.146370","140.454454","0","1"
"07","福島県","07501","石川郡石川町","075010026000","字大室","37.140697","140.453520","0","1"
"07","福島県","07501","石川郡石川町","075010027000","字下泉","37.144342","140.452250","0","1"
"07","福島県","07501","石川郡石川町","075010028000","字新町","37.148187","140.455507","0","1"
"07","福島県","07501","石川郡石川町","075010029000","字北町","37.150910","140.457579","0","1"
"07","福島県","07501","石川郡石川町","075010030000","字矢ノ目田","37.150164","140.448986","0","1"
"07","福島県","07501","石川郡石川町","075010031000","字松木下","37.137121","140.442661","0","1"
"07","福島県","07501","石川郡石川町","075010032000","字立ケ岡","37.135906","140.446409","0","1"
"07","福島県","07501","石川郡石川町","075010033000","字鹿ノ坂","37.148844","140.446178","0","1"
"07","福島県","07501","石川郡石川町","075010034000","字当町","37.142710","140.442820","0","1"
"07","福島県","07501","石川郡石川町","075010035000","字猫啼","37.132772","140.429221","0","1"
"07","福島県","07501","石川郡石川町","075010036000","字白石","37.139929","140.432792","0","1"
"07","福島県","07501","石川郡石川町","075010037000","字大五郎内","37.151513","140.431204","0","1"
"07","福島県","07501","石川郡石川町","075010038000","字秋台","37.147164","140.434617","0","1"
"07","福島県","07501","石川郡石川町","075010039000","字曲ノ内","37.143999","140.428008","0","1"
"07","福島県","07501","石川郡石川町","075010040000","字王子平","37.142884","140.419418","0","1"
"07","福島県","07501","石川郡石川町","075010041000","字原","37.145336","140.410879","0","1"
"07","福島県","07501","石川郡石川町","075010042000","大字双里","37.148715","140.468131","0","1"
"07","福島県","07501","石川郡石川町","075010043000","字屋敷ノ入","37.154811","140.462168","0","1"
"07","福島県","07501","石川郡石川町","075010044000","字高田","37.150847","140.452910","0","1"
"07","福島県","07501","石川郡石川町","075010045000","字境ノ内","37.158747","140.462036","0","1"
"07","福島県","07501","石川郡石川町","075010046000","字古舘","37.154683","140.452561","0","1"
"07","福島県","07501","石川郡石川町","075010047000","字一ノ沢","37.160531","140.453614","0","1"
"07","福島県","07501","石川郡石川町","075010048000","字長郷田","37.158504","140.451866","0","1"
"07","福島県","07501","石川郡石川町","075010049000","字渡里沢","37.148405","140.441442","0","1"
"07","福島県","07501","石川郡石川町","075010050000","字長久保","37.155602","140.446048","0","1"
"07","福島県","07501","石川郡石川町","075010051000","字石田","37.160845","140.443432","0","1"
"07","福島県","07501","石川郡石川町","075010052000","字轡取","37.162419","140.438887","0","1"
"07","福島県","07501","石川郡石川町","075010053000","字石塚","37.150326","140.436056","0","1"
"07","福島県","07501","石川郡石川町","075010054000","字大内","37.156605","140.439057","0","1"
"07","福島県","07501","石川郡石川町","075010055000","字柳作","37.153655","140.428410","0","1"
"07","福島県","07501","石川郡石川町","075010056000","字飛ケ作","37.155622","140.432502","0","1"
"07","福島県","07501","石川郡石川町","075010057000","字国見","37.152968","140.426460","0","1"
"07","福島県","07501","石川郡石川町","075010058000","字外国見","37.149655","140.425697","0","1"
"07","福島県","07501","石川郡石川町","075010059000","字筑前","37.158909","140.429089","0","1"
"07","福島県","07501","石川郡石川町","075010060000","字前ノ内","37.159572","140.434787","0","1"
"07","福島県","07501","石川郡石川町","075010061000","字草倉田","37.163038","140.433092","0","1"
"07","福島県","07501","石川郡石川町","075010062000","字西ノ又","37.161144","140.423404","0","1"
"07","福島県","07501","石川郡石川町","075010063000","字塩ノ平","37.162866","140.428848","0","1"
"07","福島県","07501","石川郡石川町","075010064000","字麦ノ内","37.161887","140.425764","0","1"
"07","福島県","07501","石川郡石川町","075010065000","字沖ノ田輪","37.155666","140.419869","0","1"
"07","福島県","07501","石川郡石川町","075010066000","字梁瀬","37.149514","140.417785","0","1"
"07","福島県","07501","石川郡石川町","075010067000","字成亀","37.156822","140.415974","0","1"
"07","福島県","07501","石川郡石川町","075010068000","字新屋敷","37.156909","140.423892","0","1"
"07","福島県","07501","石川郡石川町","075010069000","字入山","37.163716","140.421306","0","1"
"07","福島県","07501","石川郡石川町","075010070000","字和久","37.161658","140.416711","0","1"
"07","福島県","07501","石川郡石川町","075010071000","大字沢井","37.138384","140.407358","0","1"
"07","福島県","07501","石川郡石川町","075010072000","字宝殿前","37.155978","140.412655","0","1"
"07","福島県","07501","石川郡石川町","075010073000","大字曲木","37.185243","140.442152","0","1"
"07","福島県","07502","石川郡玉川村","075020001000","大字南須釜","37.213402","140.498964","0","1"
"07","福島県","07502","石川郡玉川村","075020002000","大字山新田","37.221572","140.489936","0","1"
"07","福島県","07502","石川郡玉川村","075020003000","大字四辻新田","37.240828","140.500104","0","1"
"07","福島県","07502","石川郡玉川村","075020004000","大字吉","37.202045","140.439480","0","1"
"07","福島県","07502","石川郡玉川村","075020005000","大字川辺","37.192122","140.414600","0","1"
"07","福島県","07502","石川郡玉川村","075020006000","大字蒜生","37.202806","140.412860","0","1"
"07","福島県","07502","石川郡玉川村","075020007000","大字山小屋","37.216236","140.478862","0","1"
"07","福島県","07502","石川郡玉川村","075020008000","大字北須釜","37.219208","140.452199","0","1"
"07","福島県","07502","石川郡玉川村","075020009000","大字小高","37.211028","140.416685","0","1"
"07","福島県","07502","石川郡玉川村","075020010000","大字中","37.219855","140.409671","0","1"
"07","福島県","07502","石川郡玉川村","075020011000","大字岩法寺","37.232409","140.413854","0","1"
"07","福島県","07502","石川郡玉川村","075020012000","大字竜崎","37.235509","140.398041","0","1"
"07","福島県","07503","石川郡平田村","075030001000","大字中倉","37.180119","140.523905","0","1"
"07","福島県","07503","石川郡平田村","075030002000","大字小平","37.180307","140.562532","0","1"
"07","福島県","07503","石川郡平田村","075030003000","大字駒形","37.177352","140.585745","0","1"
"07","福島県","07503","石川郡平田村","075030004000","大字北方","37.178380","140.596418","0","1"
"07","福島県","07503","石川郡平田村","075030005000","大字蓬田新田","37.260695","140.543927","0","1"
"07","福島県","07503","石川郡平田村","075030006000","大字下蓬田","37.235934","140.539728","0","1"
"07","福島県","07503","石川郡平田村","075030007000","大字上蓬田","37.248295","140.558782","0","1"
"07","福島県","07503","石川郡平田村","075030008000","大字九生滝","37.241224","140.590745","0","1"
"07","福島県","07503","石川郡平田村","075030009000","大字東山","37.204736","140.596762","0","1"
"07","福島県","07503","石川郡平田村","075030010000","大字永田","37.215370","140.578431","0","1"
"07","福島県","07503","石川郡平田村","075030011000","大字小松原","37.215207","140.563079","0","1"
"07","福島県","07503","石川郡平田村","075030012000","大字西山","37.205306","140.534278","0","1"
"07","福島県","07503","石川郡平田村","075030013000","大字鴇子","37.220188","140.595282","0","1"
"07","福島県","07504","石川郡浅川町","075040001000","大字太田輪","37.087919","140.398386","0","1"
"07","福島県","07504","石川郡浅川町","075040002000","大字小貫","37.079363","140.384662","0","1"
"07","福島県","07504","石川郡浅川町","075040003000","大字滝輪","37.091750","140.413999","0","1"
"07","福島県","07504","石川郡浅川町","075040004000","大字浅川","37.083091","140.416720","0","1"
"07","福島県","07504","石川郡浅川町","075040005000","大字畑田","37.082193","140.432836","0","1"
"07","福島県","07504","石川郡浅川町","075040006000","大字里白石","37.100370","140.429465","0","1"
"07","福島県","07504","石川郡浅川町","075040007000","大字山白石","37.094309","140.450091","0","1"
"07","福島県","07504","石川郡浅川町","075040008000","大字松野入","37.060728","140.435652","0","1"
"07","福島県","07504","石川郡浅川町","075040009000","大字中根","37.062653","140.423054","0","1"
"07","福島県","07504","石川郡浅川町","075040010000","大字大草","37.039860","140.438808","0","1"
"07","福島県","07504","石川郡浅川町","075040011000","大字根岸","37.063098","140.419709","0","1"
"07","福島県","07504","石川郡浅川町","075040012000","大字中里","37.064572","140.428563","0","1"
"07","福島県","07504","石川郡浅川町","075040013000","大字袖山","37.063056","140.411288","0","1"
"07","福島県","07504","石川郡浅川町","075040014000","大字東大畑","37.075392","140.423235","0","1"
"07","福島県","07504","石川郡浅川町","075040015000","大字簑輪","37.070865","140.407513","0","1"
"07","福島県","07504","石川郡浅川町","075040016000","大字染","37.100526","140.406778","0","1"
"07","福島県","07504","石川郡浅川町","075040017000","大字福貴作","37.114260","140.422893","0","1"
"07","福島県","07505","石川郡古殿町","075050001000","大字大久田","37.086116","140.618791","0","1"
"07","福島県","07505","石川郡古殿町","075050002000","大字松川","37.047092","140.596903","0","1"
"07","福島県","07505","石川郡古殿町","075050003000","大字山上","37.130133","140.591590","0","1"
"07","福島県","07505","石川郡古殿町","075050004000","大字竹貫","37.099051","140.544135","0","1"
"07","福島県","07505","石川郡古殿町","075050005000","大字田口","37.106710","140.524820","0","1"
"07","福島県","07505","石川郡古殿町","075050006000","大字鎌田","37.078166","140.522693","0","1"
"07","福島県","07505","石川郡古殿町","075050007000","大字仙石","37.103453","140.508650","0","1"
"07","福島県","07505","石川郡古殿町","075050008000","大字論田","37.151254","140.559032","0","1"
"07","福島県","07521","田村郡三春町","075210001000","字天王下","37.443108","140.481139","0","1"
"07","福島県","07521","田村郡三春町","075210002000","字番組","37.434374","140.497676","0","1"
"07","福島県","07521","田村郡三春町","075210003000","大字滝","37.409347","140.499814","0","1"
"07","福島県","07521","田村郡三春町","075210004000","大字蛇石","37.399905","140.512274","0","1"
"07","福島県","07521","田村郡三春町","075210005000","大字根本","37.392715","140.502297","0","1"
"07","福島県","07521","田村郡三春町","075210006000","大字柴原","37.416637","140.496062","0","1"
"07","福島県","07521","田村郡三春町","075210007000","大字込木","37.425864","140.507579","0","1"
"07","福島県","07521","田村郡三春町","075210008000","字化粧坂","37.434107","140.495679","0","1"
"07","福島県","07521","田村郡三春町","075210009000","字南町","37.440548","140.494787","0","1"
"07","福島県","07521","田村郡三春町","075210010000","大字御祭","37.464700","140.492137","0","1"
"07","福島県","07521","田村郡三春町","075210011000","字烏帽子石","37.447481","140.497954","0","1"
"07","福島県","07521","田村郡三春町","075210012000","字仁井町","37.450542","140.498447","0","1"
"07","福島県","07521","田村郡三春町","075210013000","字六斗蒔","37.452267","140.496478","0","1"
"07","福島県","07521","田村郡三春町","075210014000","字六升蒔","37.447338","140.495337","0","1"
"07","福島県","07521","田村郡三春町","075210015000","字亀井","37.445103","140.497860","0","1"
"07","福島県","07521","田村郡三春町","075210016000","字大町","37.442335","140.492584","0","1"
"07","福島県","07521","田村郡三春町","075210017000","字山中","37.439447","140.496339","0","1"
"07","福島県","07521","田村郡三春町","075210018000","字新町","37.437100","140.495735","0","1"
"07","福島県","07521","田村郡三春町","075210019000","字番組頭","37.434217","140.497447","0","1"
"07","福島県","07521","田村郡三春町","075210020001","桜ケ丘一丁目","37.434176","140.498160","0","3"
"07","福島県","07521","田村郡三春町","075210020004","桜ケ丘四丁目","37.433439","140.499075","0","3"
"07","福島県","07521","田村郡三春町","075210021000","大字春沢","37.418462","140.478543","0","1"
"07","福島県","07521","田村郡三春町","075210022000","大字下舞木","37.420970","140.431357","0","1"
"07","福島県","07521","田村郡三春町","075210023000","大字北成田","37.479892","140.511945","0","1"
"07","福島県","07521","田村郡三春町","075210024000","大字七草木","37.476460","140.491082","0","1"
"07","福島県","07521","田村郡三春町","075210025000","大字楽内","37.431312","140.496270","0","1"
"07","福島県","07521","田村郡三春町","075210026000","大字貝山","37.427485","140.486756","0","1"
"07","福島県","07521","田村郡三春町","075210027000","大字鷹巣","37.419987","140.465018","0","1"
"07","福島県","07521","田村郡三春町","075210028000","大字上舞木","37.416737","140.446377","0","1"
"07","福島県","07521","田村郡三春町","075210029000","大字青石","37.503345","140.551821","0","1"
"07","福島県","07521","田村郡三春町","075210030000","大字富沢","37.493218","140.531907","0","1"
"07","福島県","07521","田村郡三春町","075210031000","大字樋渡","37.395233","140.510648","0","1"
"07","福島県","07521","田村郡三春町","075210032000","大字過足","37.382650","140.486136","0","1"
"07","福島県","07521","田村郡三春町","075210033000","大字狐田","37.393723","140.476853","0","1"
"07","福島県","07521","田村郡三春町","075210034000","大字春田","37.403023","140.485034","0","1"
"07","福島県","07521","田村郡三春町","075210035000","大字蛇沢","37.412656","140.482368","0","1"
"07","福島県","07521","田村郡三春町","075210036000","大字西方","37.405357","140.472579","0","1"
"07","福島県","07521","田村郡三春町","075210037000","大字斎藤","37.395019","140.456651","0","1"
"07","福島県","07521","田村郡三春町","075210038000","大字沼沢","37.405325","140.457815","0","1"
"07","福島県","07521","田村郡三春町","075210039000","字四軒丁","37.435324","140.498416","0","1"
"07","福島県","07521","田村郡三春町","075210040000","字深作","37.434496","140.518910","0","1"
"07","福島県","07521","田村郡三春町","075210041000","大字芹ケ沢","37.435016","140.512397","0","1"
"07","福島県","07521","田村郡三春町","075210042000","字永作","37.434885","140.506827","0","1"
"07","福島県","07521","田村郡三春町","075210043000","字赤坂","37.436161","140.505209","0","1"
"07","福島県","07521","田村郡三春町","075210044000","字八十内","37.433710","140.503326","0","1"
"07","福島県","07521","田村郡三春町","075210020003","桜ケ丘三丁目","37.436298","140.501737","0","3"
"07","福島県","07521","田村郡三春町","075210020002","桜ケ丘二丁目","37.436504","140.500523","0","3"
"07","福島県","07521","田村郡三春町","075210045000","字師範場","37.438215","140.501788","0","1"
"07","福島県","07521","田村郡三春町","075210046000","字弓町","37.436655","140.498967","0","1"
"07","福島県","07521","田村郡三春町","075210047000","字栗林","37.439959","140.508002","0","1"
"07","福島県","07521","田村郡三春町","075210048000","字小滝","37.440565","140.503944","0","1"
"07","福島県","07521","田村郡三春町","075210049000","字大平","37.442324","140.502349","0","1"
"07","福島県","07521","田村郡三春町","075210050000","字清水","37.440611","140.499640","0","1"
"07","福島県","07521","田村郡三春町","075210051000","字清水畑","37.449171","140.501920","0","1"
"07","福島県","07521","田村郡三春町","075210052000","大字庄司","37.461512","140.537521","0","1"
"07","福島県","07521","田村郡三春町","075210053000","大字熊耳","37.448110","140.514261","0","1"
"07","福島県","07521","田村郡三春町","075210054000","大字南成田","37.467807","140.518456","0","1"
"07","福島県","07521","田村郡三春町","075210055000","大字実沢","37.483372","140.547644","0","1"
"07","福島県","07521","田村郡三春町","075210056000","字恵下越","37.434340","140.493291","0","1"
"07","福島県","07521","田村郡三春町","075210057000","字会下谷","37.438527","140.493473","0","1"
"07","福島県","07521","田村郡三春町","075210058000","字桜谷","37.439674","140.492427","0","1"
"07","福島県","07521","田村郡三春町","075210059000","字小金滝","37.440569","140.490937","0","1"
"07","福島県","07521","田村郡三春町","075210060000","字御免町","37.439065","140.490042","0","1"
"07","福島県","07521","田村郡三春町","075210061000","字尼ケ谷","37.436738","140.491103","0","1"
"07","福島県","07521","田村郡三春町","075210062000","字北町","37.444281","140.493430","0","1"
"07","福島県","07521","田村郡三春町","075210063000","字中町","37.441211","140.487833","0","1"
"07","福島県","07521","田村郡三春町","075210064000","字北向町","37.445166","140.490421","0","1"
"07","福島県","07521","田村郡三春町","075210065000","字日向町","37.445961","140.489905","0","1"
"07","福島県","07521","田村郡三春町","075210066000","字渋池","37.446188","140.487518","0","1"
"07","福島県","07521","田村郡三春町","075210067000","字燕清水","37.445769","140.493092","0","1"
"07","福島県","07521","田村郡三春町","075210068000","字持合畑","37.447963","140.491704","0","1"
"07","福島県","07521","田村郡三春町","075210069000","字小浜海道","37.448196","140.488356","0","1"
"07","福島県","07521","田村郡三春町","075210070000","字馬場","37.436666","140.487675","0","1"
"07","福島県","07521","田村郡三春町","075210071000","字八幡町","37.439282","140.484819","0","1"
"07","福島県","07521","田村郡三春町","075210072000","字雁木田","37.438296","140.481803","0","1"
"07","福島県","07521","田村郡三春町","075210073000","字山崎","37.438262","140.478418","0","1"
"07","福島県","07521","田村郡三春町","075210074000","字沼之倉","37.434896","140.473950","0","1"
"07","福島県","07521","田村郡三春町","075210075000","字大久保","37.437945","140.475092","0","1"
"07","福島県","07521","田村郡三春町","075210076000","字丈六","37.441645","140.484308","0","1"
"07","福島県","07521","田村郡三春町","075210077000","字鶴蒔田","37.441527","140.481465","0","1"
"07","福島県","07521","田村郡三春町","075210078001","八島台一丁目","37.447263","140.486276","0","3"
"07","福島県","07521","田村郡三春町","075210079000","字荒町","37.444092","140.486722","0","1"
"07","福島県","07521","田村郡三春町","075210078002","八島台二丁目","37.446233","140.483323","0","3"
"07","福島県","07521","田村郡三春町","075210080000","字天王前","37.444529","140.482903","0","1"
"07","福島県","07521","田村郡三春町","075210081000","字鎌田前","37.441611","140.479069","0","1"
"07","福島県","07521","田村郡三春町","075210078003","八島台三丁目","37.444252","140.479467","0","3"
"07","福島県","07521","田村郡三春町","075210082001","担橋一丁目","37.448425","140.483305","0","3"
"07","福島県","07521","田村郡三春町","075210082002","担橋二丁目","37.449226","140.481866","0","3"
"07","福島県","07521","田村郡三春町","075210078005","八島台五丁目","37.447618","140.482019","0","3"
"07","福島県","07521","田村郡三春町","075210078004","八島台四丁目","37.444065","140.478157","0","3"
"07","福島県","07521","田村郡三春町","075210078006","八島台六丁目","37.448472","140.477112","0","3"
"07","福島県","07521","田村郡三春町","075210078007","八島台七丁目","37.448824","140.474411","0","3"
"07","福島県","07521","田村郡三春町","075210083000","字一本松","37.441569","140.474500","0","1"
"07","福島県","07521","田村郡三春町","075210078008","八島台八丁目","37.446700","140.474126","0","3"
"07","福島県","07521","田村郡三春町","075210084000","大字山田","37.430671","140.455155","0","1"
"07","福島県","07521","田村郡三春町","075210085000","字松橋","37.451728","140.491533","0","1"
"07","福島県","07521","田村郡三春町","075210086000","字樋ノ口","37.455312","140.489158","0","1"
"07","福島県","07521","田村郡三春町","075210087000","字四反田","37.451056","140.487154","0","1"
"07","福島県","07521","田村郡三春町","075210088000","字深田和","37.454861","140.485096","0","1"
"07","福島県","07521","田村郡三春町","075210089000","大字平沢","37.460507","140.476624","0","1"
"07","福島県","07522","田村郡小野町","075220001000","大字塩庭","37.241550","140.624556","0","1"
"07","福島県","07522","田村郡小野町","075220002000","大字上羽出庭","37.231482","140.611098","0","1"
"07","福島県","07522","田村郡小野町","075220003000","大字和名田","37.215382","140.625911","0","1"
"07","福島県","07522","田村郡小野町","075220004000","大字湯沢","37.267863","140.675092","0","1"
"07","福島県","07522","田村郡小野町","075220005000","大字夏井","37.254532","140.664916","0","1"
"07","福島県","07522","田村郡小野町","075220006000","大字南田原井","37.240216","140.647585","0","1"
"07","福島県","07522","田村郡小野町","075220007000","大字飯豊","37.319272","140.631883","0","1"
"07","福島県","07522","田村郡小野町","075220008000","大字雁股田","37.273303","140.572896","0","1"
"07","福島県","07522","田村郡小野町","075220009000","大字谷津作","37.271708","140.631302","0","1"
"07","福島県","07522","田村郡小野町","075220010000","大字小野赤沼","37.275693","140.612145","0","1"
"07","福島県","07522","田村郡小野町","075220011000","大字小野新町","37.290727","140.626677","0","1"
"07","福島県","07522","田村郡小野町","075220012000","大字浮金","37.340895","140.561559","0","1"
"07","福島県","07522","田村郡小野町","075220013000","大字吉野辺","37.334282","140.599051","0","1"
"07","福島県","07522","田村郡小野町","075220014000","大字皮籠石","37.288183","140.603130","0","1"
"07","福島県","07522","田村郡小野町","075220015000","大字菖蒲谷","37.277209","140.593339","0","1"
"07","福島県","07522","田村郡小野町","075220016000","大字小野山神","37.302092","140.567881","0","1"
"07","福島県","07522","田村郡小野町","075220017000","大字小戸神","37.308778","140.583717","0","1"
"07","福島県","07541","双葉郡広野町","075410001000","大字上浅見川","37.226901","140.926015","0","1"
"07","福島県","07541","双葉郡広野町","075410002000","大字夕筋","37.189496","140.991504","0","1"
